release_year,rel_month,rel_day,release_weekday,industry_Hindi,industry_Tamil,industry_Telugu,industry_Kannada,industry_Malayalam,is_pan_india,num_languages,English,Hindi,Tamil,Telugu,Kannada,Malayalam,Other_Language,Action,Adventure,Comedy,Crime,Drama,Family,Horror,Mystery,Romantic,Thriller,Other_Genre,weekend1_collection_cr,india_net_cr,worldwide_collection_cr,was_overseas,log_weekend1,log_india_net,log_worldwide
2021,3,26,4,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0.11,0.15,0.17,0,0.10436001532424277,0.1397619423751587,0.15700374880966478
2021,3,26,4,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,3.85,7.07,12.0,1,1.5789787049493917,2.0881534822818573,2.5649493574615367
2021,3,25,3,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,2.03,2.68,4.2,1,1.1085626195212777,1.3029127521808397,1.6486586255873816
2021,3,19,4,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.03,0.03,0.03,0,0.0295588022415444,0.0295588022415444,0.0295588022415444
2021,3,19,4,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1.15,1.36,2.1,1,0.7654678421395714,0.8586616190375187,1.1314021114911006
2021,3,19,4,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.01,0.01,0.01,0,0.009950330853168083,0.009950330853168083,0.009950330853168083
2021,3,19,4,0,0,1,0,0,1,5,0,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,1.32,1.32,1.65,1,0.8415671856782186,0.8415671856782186,0.9745596399981308
2021,3,12,4,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.05,0.05,0.06,0,0.048790164169432,0.048790164169432,0.05826890812397577
2021,3,12,4,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.31,0.31,0.36,0,0.27002713721306015,0.27002713721306015,0.3074846997479606
2021,3,11,3,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0.57,0.57,0.65,0,0.4510756193602166,0.4510756193602166,0.5007752879124893
2021,3,11,3,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,8.3,15.57,28.5,1,2.2300144001592104,2.8075938314384716,3.3843902633457743
2021,2,26,4,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.08,0.08,0.09,0,0.07696104113612832,0.07696104113612832,0.08617769624105233
2021,2,19,4,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0.1,0.12,0.14,0,0.09531017980432487,0.11332868530700317,0.13102826240640408
2021,2,19,4,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.03,0.03,0.03,0,0.0295588022415444,0.0295588022415444,0.0295588022415444
2021,2,12,4,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.16,0.3,0.38,1,0.1484200051182733,0.262364264467491,0.3220834991691133
2021,2,12,4,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0.23,0.48,0.61,1,0.20701416938432615,0.3920420877760237,0.4762341789963716
2021,2,12,4,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,1.03,2.84,3.6,1,0.708035793053696,1.3454723665996355,1.5260563034950492
2021,2,5,4,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.06,0.1,0.12,0,0.05826890812397577,0.09531017980432487,0.11332868530700317
2021,1,29,4,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.08,0.1,0.11,0,0.07696104113612832,0.09531017980432487,0.10436001532424277
2021,1,29,4,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0.09,0.23,0.28,0,0.08617769624105233,0.20701416938432615,0.2468600779315258
2021,1,22,4,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.52,1.45,2.52,1,0.41871033485818504,0.8960880245566356,1.2584609896100056
2021,1,14,3,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,19.45,26.05,31.2,1,3.017982882488811,3.2976870052924907,3.4719664525503626
2021,1,9,5,0,0,1,0,0,0,3,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,10.3,50.55,60.15,1,2.424802725718295,3.942552210462969,4.113329862133181
2021,12,24,4,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,5.16,12.07,9.0,0,1.8180767775454285,2.570319527636131,2.302585092994046
2021,12,24,4,1,0,0,0,0,1,5,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,47.0,107.31,193.0,1,3.871201010907891,4.684997485847646,5.267858159063328
2021,12,2,3,0,0,0,0,1,1,5,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,16.04,21.05,45.4,1,2.8355635214011694,3.093312601892855,3.8372994592322094
2021,11,19,4,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0.0,0.003,0.003,0,0.0,0.002995508979798479,0.002995508979798479
2021,11,19,4,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0.0,0.001,0.001,0,0.0,0.0009995003330835331,0.0009995003330835331
2021,11,19,4,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0.02,0.02,0.02,0,0.019802627296179712,0.019802627296179712,0.019802627296179712
2021,11,19,4,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0.6,0.79,0.78,0,0.4700036292457356,0.5822156198526637,0.5766133643039938
2021,11,19,4,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,3.2,6.76,7.85,0,1.4350845252893227,2.048982334195127,2.180417459019838
2021,11,19,4,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0.83,1.09,1.1,0,0.6043159668533294,0.7371640659767197,0.7419373447293773
2021,11,12,4,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0.0,0.001,0.001,0,0.0,0.0009995003330835331,0.0009995003330835331
2021,11,12,4,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0.0,0.001,0.001,0,0.0,0.0009995003330835331,0.0009995003330835331
2021,11,12,4,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0.48,1.32,0.55,0,0.3920420877760237,0.8415671856782186,0.4382549309311553
2021,11,12,4,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0.01,0.01,0.01,0,0.009950330853168083,0.009950330853168083,0.009950330853168083
2021,11,5,4,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0001,0.0001,0,0.0,9.999500033330834e-05,9.999500033330834e-05
2021,10,29,4,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.001,0.001,0,0.0,0.0009995003330835331,0.0009995003330835331
2021,10,22,4,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0.01,0.011,0.012,0,0.009950330853168083,0.010939940038334362,0.011928570865273802
2021,10,15,4,0,0,0,1,0,0,2,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,16.35,33.05,39.1,0,2.8535925063928684,3.527830032595521,3.6913763343125234
2021,10,14,3,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,12.41,18.62,22.0,0,2.596000697293587,2.976549454137217,3.1354942159291497
2021,10,8,4,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0.4,1.15,1.35,0,0.33647223662121295,0.7654678421395714,0.8544153281560676
2021,10,8,4,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0.01,0.016,0.019,0,0.009950330853168083,0.01587334915629015,0.018821754240587758
2021,10,8,4,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0.07,0.07,0.08,0,0.06765864847381481,0.06765864847381481,0.07696104113612832
2021,10,1,4,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.001,0.001,0,0.0,0.0009995003330835331,0.0009995003330835331
2021,10,1,4,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.03,0.03,0.03,0,0.0295588022415444,0.0295588022415444,0.0295588022415444
2021,9,24,4,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0.31,0.31,0.35,0,0.27002713721306015,0.27002713721306015,0.3001045924503381
2021,9,17,4,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0.0,0.002,0.002,0,0.0,0.001998002662673056,0.001998002662673056
2021,9,17,4,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0.05,0.05,0.06,0,0.048790164169432,0.048790164169432,0.05826890812397577
2021,9,17,4,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0.04,0.04,0.05,0,0.039220713153281295,0.039220713153281295,0.048790164169432
2021,9,10,4,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0.0,0.004,0.004,0,0.0,0.003992021269537453,0.003992021269537453
2021,9,10,4,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0.17,0.17,0.2,0,0.15700374880966478,0.15700374880966478,0.18232155679395465
2021,9,10,4,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.001,0.001,0,0.0,0.0009995003330835331,0.0009995003330835331
2021,8,20,4,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0.0,0.004,0.004,0,0.0,0.003992021269537453,0.003992021269537453
2021,8,20,4,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0.0,0.002,0.002,0,0.0,0.001998002662673056,0.001998002662673056
2021,8,6,4,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0.05,0.05,0.06,0,0.048790164169432,0.048790164169432,0.05826890812397577
2021,4,16,4,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0.01,0.01,0.01,0,0.009950330853168083,0.009950330853168083,0.009950330853168083
2021,4,16,4,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0.09,0.34,0.1,0,0.08617769624105233,0.29266961396282,0.09531017980432487
2021,4,9,4,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0.07,0.07,0.09,0,0.06765864847381481,0.06765864847381481,0.08617769624105233
2021,4,1,3,0,0,0,1,0,0,2,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,8.97,32.41,38.7,1,2.299580583973747,3.508855256368665,3.681351187693145
2021,3,26,4,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.03,0.03,0.03,0,0.0295588022415444,0.0295588022415444,0.0295588022415444
2021,3,26,4,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0.03,0.03,0.03,0,0.0295588022415444,0.0295588022415444,0.0295588022415444
2021,3,26,4,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0.15,0.18,0.21,0,0.1397619423751587,0.16551443847757338,0.19062035960864973
2021,3,19,4,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0.45,0.45,0.52,0,0.37156355643248307,0.37156355643248307,0.41871033485818504
2021,3,19,4,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0.09,0.09,0.1,0,0.08617769624105233,0.08617769624105233,0.09531017980432487
2021,3,11,3,0,0,0,1,0,0,2,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,41.89,59.33,69.5,0,3.758638698528789,4.09982949245267,4.255612709818223
2021,3,5,4,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0.03,0.03,0.03,0,0.0295588022415444,0.0295588022415444,0.0295588022415444
2021,3,5,4,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0.03,0.03,0.03,0,0.0295588022415444,0.0295588022415444,0.0295588022415444
2021,3,5,4,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0.03,0.03,0.03,0,0.0295588022415444,0.0295588022415444,0.0295588022415444
2021,3,5,4,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0.67,0.67,0.78,0,0.5128236264286639,0.5128236264286639,0.5766133643039938
2021,2,26,4,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0.03,0.03,0.03,0,0.0295588022415444,0.0295588022415444,0.0295588022415444
2021,2,26,4,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0.03,0.08,0.09,0,0.0295588022415444,0.07696104113612832,0.08617769624105233
2021,2,26,4,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0.1,0.17,0.2,0,0.09531017980432487,0.15700374880966478,0.18232155679395465
2021,2,26,4,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0.03,0.04,0.04,0,0.0295588022415444,0.039220713153281295,0.039220713153281295
2021,2,26,4,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0.03,0.05,0.05,0,0.0295588022415444,0.048790164169432,0.048790164169432
2021,2,26,4,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0.03,0.06,0.07,0,0.0295588022415444,0.05826890812397577,0.06765864847381481
2021,2,26,4,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0.03,0.03,0.03,0,0.0295588022415444,0.0295588022415444,0.0295588022415444
2021,2,19,4,0,0,0,1,0,0,3,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,20.49,38.46,45.1,0,3.067587710654419,3.6752875005944694,3.8308129500026027
2021,2,12,4,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0.03,0.04,0.04,0,0.0295588022415444,0.039220713153281295,0.039220713153281295
2021,2,12,4,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0.03,0.04,0.04,0,0.0295588022415444,0.039220713153281295,0.039220713153281295
2021,2,12,4,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0.03,0.04,0.04,0,0.0295588022415444,0.039220713153281295,0.039220713153281295
2021,2,12,4,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0.04,0.05,0.05,0,0.039220713153281295,0.048790164169432,0.048790164169432
2021,2,12,4,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0.03,0.04,0.04,0,0.0295588022415444,0.039220713153281295,0.039220713153281295
2021,2,12,4,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0.03,0.04,0.04,0,0.0295588022415444,0.039220713153281295,0.039220713153281295
2021,2,5,4,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0.03,0.04,0.04,0,0.0295588022415444,0.039220713153281295,0.039220713153281295
2021,2,5,4,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0.08,0.16,0.19,0,0.07696104113612832,0.1484200051182733,0.17395330712343804
2021,2,5,4,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0.63,1.08,1.3,0,0.48858001481867097,0.7323678937132266,0.832909122935104
2021,2,5,4,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0.03,0.04,0.04,0,0.0295588022415444,0.039220713153281295,0.039220713153281295
2021,2,5,4,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0.1,0.16,0.18,0,0.09531017980432487,0.1484200051182733,0.16551443847757338
2021,1,29,4,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0.18,0.39,0.46,0,0.16551443847757338,0.3293037471426004,0.3784364357202451
2021,1,29,4,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0.03,0.04,0.05,0,0.0295588022415444,0.039220713153281295,0.048790164169432
2021,1,22,4,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0.03,0.04,0.04,0,0.0295588022415444,0.039220713153281295,0.039220713153281295
2021,1,22,4,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0.05,0.07,0.08,0,0.048790164169432,0.06765864847381481,0.07696104113612832
2021,1,22,4,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0.04,0.07,0.08,0,0.039220713153281295,0.06765864847381481,0.07696104113612832
2021,1,15,4,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0.03,0.04,0.04,0,0.0295588022415444,0.039220713153281295,0.039220713153281295
2021,1,13,2,0,1,0,0,0,1,4,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,96.6,153.93,223.0,1,4.580877493419047,5.042973402008201,5.4116460518550396
2021,1,8,4,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0.03,0.06,0.07,0,0.0295588022415444,0.05826890812397577,0.06765864847381481
2021,1,8,4,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0.05,0.08,0.1,0,0.048790164169432,0.07696104113612832,0.09531017980432487
2021,1,1,4,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0.11,0.25,0.29,0,0.10436001532424277,0.22314355131420976,0.2546422183735807
2022,12,23,4,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,20.85,38.64,60.6,1,3.084200921541599,3.6798387094617873,4.120661870539474
2022,12,16,4,0,0,0,0,0,1,6,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,128.8,391.4,17380.0,1,4.86599480426999,5.972281727691208,9.76313293456348
2022,12,9,4,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1.6,2.42,3.36,1,0.9555114450274363,1.2296405510745139,1.4724720573609429
2022,12,2,4,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,5.99,11.3,16.85,1,1.944480556245719,2.509599262378372,2.8820035082256483
2022,11,25,4,1,0,0,0,0,0,2,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,28.55,68.99,94.91,1,3.386083743852107,4.248352374701448,4.563410251739859
2022,11,18,4,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,64.14,239.67,342.31,1,4.176538799848087,5.483426700544313,5.838633829081059
2022,11,11,4,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,10.16,32.9,48.32,1,2.412335956953165,3.5234150143864045,3.8983296782961436
2022,11,11,4,0,0,1,0,0,1,4,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,10.28,20.2,32.13,1,2.423031246069913,3.054001181677967,3.5004392163118045
2022,11,11,4,0,0,0,0,0,1,4,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,42.2,71.51,6634.0,1,3.765840495250065,4.2837244833835015,8.800113946766308
2022,11,4,4,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,7.85,12.81,17.62,1,2.180417459019838,2.6253929674212007,2.924236271848921
2022,11,4,4,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.74,2.82,3.82,1,1.007957920399979,1.3402504226184837,1.572773928062509
2022,10,25,1,1,0,0,0,0,0,3,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,56.0,74.7,96.74,1,4.04305126783455,4.3267781604434035,4.582310891842009
2022,10,25,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,29.25,36.35,48.99,1,3.4094961844768505,3.6203329115788265,3.911822985425479
2022,10,21,4,0,0,1,0,0,0,3,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0.2,0.36,0.24,1,0.18232155679395465,0.3074846997479606,0.2151113796169455
2022,10,20,3,0,0,0,0,0,1,4,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,23.55,48.69,2985.0,1,3.2007118542405295,3.905803705614229,8.001689978099135
2022,10,14,4,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,15.03,27.98,44.01,1,2.7744619666214616,3.3666059368925363,3.806884687304841
2022,10,14,4,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0.74,0.74,1.07,1,0.5538851132264376,0.5538851132264376,0.7275486072772778
2022,10,7,4,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,3.86,6.82,10.55,1,1.5810384379124023,2.05668455455722,2.446685436967803
2022,10,5,2,0,0,1,0,0,0,2,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,60.28,74.03,107.0,1,4.1154535254323354,4.3178880335576375,4.68213122712422
2022,9,30,4,0,0,0,1,0,1,5,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,30.27,309.64,407.82,1,3.44265917146975,5.738634685423412,6.013274961371831
2022,9,30,4,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,36.94,78.9,135.44,1,3.636005964506868,4.380775852772229,4.915884957550445
2022,9,30,4,0,1,0,0,0,1,4,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,101.1,266.54,488.36,1,4.625952725170619,5.58926908786744,6.193098414934309
2022,9,23,4,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0.92,0.92,4.84,1,0.6523251860396903,0.6523251860396903,1.7647307968401356
2022,9,23,4,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2.48,3.25,4.4,1,1.247032293786383,1.4469189829363254,1.6863989535702288
2022,9,23,4,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,7.38,11.6,19.0,1,2.1258479144939915,2.533696813957432,2.995732273553991
2022,9,9,4,1,0,0,0,0,1,5,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,124.49,267.2,431.0,1,4.832226074122216,5.591732970847578,6.068425588244111
2022,8,25,3,0,0,1,0,0,1,5,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,35.42,41.17,56.18,1,3.595118074299462,3.7417090677584683,4.046204186894165
2022,8,19,4,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2.98,4.79,1.1,1,1.3812818192963463,1.7561322915849038,0.7419373447293773
2022,8,13,5,0,0,1,0,0,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,10.83,86.75,117.87,1,2.4706386779902956,4.4744918623459755,4.778030458992533
2022,8,11,3,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,28.16,48.63,68.38,1,3.3727979071404572,3.9045954895993495,4.239598641541604
2022,8,11,3,1,0,0,0,0,0,3,0,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,37.96,61.36,133.5,1,3.6625354787743345,4.132924044189576,4.901564199041894
2022,8,5,4,0,0,1,0,0,1,4,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,17.2,65.49,94.28,1,2.9014215940827497,4.197051560414364,4.556819925047044
2022,8,4,3,0,0,0,0,0,1,4,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.7,3.49,0.85,1,0.5306282510621704,1.501852701754163,0.6151856390902334
2022,7,29,4,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,23.54,43.21,60.0,1,3.2003044392827653,3.788951007838152,4.110873864173311
2022,7,28,3,0,0,0,1,0,1,5,0,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,1,1,53.51,80.14,100.35,1,3.9983841710761894,4.396176057778301,4.618579872898009
2022,7,22,4,1,0,0,0,0,0,3,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,31.75,40.45,60.75,1,3.488902962081261,3.724487881581304,4.123093975508087
2022,7,15,4,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,5.59,8.87,8.0,1,1.8855533485144158,2.28949985344539,2.1972245773362196
2022,7,15,4,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.05,2.31,1.4,1,0.7178397931503169,1.1969481893889715,0.8754687373538999
2022,7,8,4,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,6.15,12.86,15.4,1,1.9671123567059163,2.6290069937617573,2.797281334830153
2022,7,7,3,0,0,0,0,0,1,5,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,64.8,104.74,6295.0,1,4.186619838331271,4.660983250807304,8.74766979009724
