release_year,rel_month,rel_day,release_weekday,industry_Hindi,industry_Tamil,industry_Telugu,industry_Kannada,industry_Malayalam,is_pan_india,num_languages,English,Hindi,Tamil,Telugu,Kannada,Malayalam,Other_Language,Action,Adventure,Comedy,Crime,Drama,Family,Horror,Mystery,Romantic,Thriller,Other_Genre,weekend1_collection_cr,india_net_cr,india_gross_cr,overseas_cr,worldwide_collection_cr
2022,9,30,4,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,36.94,78.9,93.1,42.34,135.44
2022,9,30,4,0,1,0,0,0,1,4,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,101.1,266.54,313.36,175.0,488.36
2022,9,23,4,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0.92,0.92,1.12,3.72,4.84
2022,9,23,4,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2.48,3.25,3.7,0.7,4.4
2022,9,23,4,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,7.38,11.6,13.7,5.3,19.0
2022,9,9,4,1,0,0,0,0,1,5,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,124.49,267.2,315.5,115.5,431.0
2022,8,25,3,0,0,1,0,0,1,5,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,35.42,41.17,48.58,7.6,56.18
2022,8,19,4,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2.98,4.79,5.65,0.15,1.1
2022,8,13,5,0,0,1,0,0,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,10.83,86.75,102.37,15.5,117.87
2022,8,11,3,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,28.16,48.63,57.38,11.0,68.38
2022,8,11,3,1,0,0,0,0,0,3,0,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,37.96,61.36,72.5,61.0,133.5
2022,8,5,4,0,0,1,0,0,1,4,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,17.2,65.49,77.28,17.0,94.28
2022,8,4,3,0,0,0,0,0,1,4,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.7,3.49,4.12,0.85,0.85
2022,7,29,4,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,23.54,43.21,51.0,9.0,60.0
2022,7,28,3,0,0,0,1,0,1,5,0,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,1,1,53.51,80.14,94.75,5.6,100.35
2022,7,22,4,1,0,0,0,0,0,3,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,31.75,40.45,47.75,13.0,60.75
2022,7,15,4,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,5.59,8.87,10.47,1.4,8.0
2022,7,15,4,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.05,2.31,2.73,0.2,1.4
2022,7,8,4,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,6.15,12.86,13.2,2.2,15.4
2022,7,7,3,0,0,0,0,0,1,5,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,64.8,104.74,125.75,3455.0,6295.0
2022,7,1,4,0,1,0,0,0,1,4,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,8.7,34.4,40.25,5.0,45.25
2022,7,1,4,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,5.11,8.25,9.74,1.0,4.8
2022,6,24,4,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,36.93,85.41,101.2,38.3,139.5
2022,6,17,4,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.41,2.19,2.58,0.2,0.8
2022,6,10,4,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2.19,3.75,4.4,1.1,5.5
2022,6,10,4,0,0,0,0,0,1,4,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,36.15,69.23,83.0,5200.0,8400.0
2022,6,10,4,0,0,0,1,0,1,5,0,1,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,24.15,84.79,96.95,5.8,102.75
2022,6,3,4,0,1,0,0,0,0,3,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,94.65,247.32,289.43,125.0,414.43
2022,6,3,4,0,0,1,0,0,0,3,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,22.64,41.03,45.2,13.0,58.2
2022,6,3,4,1,0,0,0,0,0,3,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,39.4,68.25,80.55,10.0,90.55
2022,5,27,4,0,0,0,0,0,1,4,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,12.74,41.84,51.04,12199.0,12250.0
2022,5,27,4,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6.26,9.05,10.68,1.7,9.0
2022,5,20,4,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,55.96,184.32,216.5,49.0,265.5
2022,5,13,4,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,12.0,17.91,21.13,3.45,17.5
2022,5,6,4,0,0,0,0,0,1,5,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,79.5,131.14,158.7,4500.0,8000.0
2022,4,29,4,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,15.6,21.5,25.3,2.7,28.0
2022,4,29,4,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,14.8,35.49,41.7,9.0,50.7
2022,4,22,4,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,11.8,20.85,25.0,5.75,30.75
2022,4,14,3,0,0,0,1,0,1,5,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,380.15,859.7,1000.85,214.15,1215.0
2022,4,13,2,0,1,0,0,0,1,4,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,112.3,130.25,151.58,65.0,216.58
2022,4,1,4,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,11.51,17.35,18.8,3.2,22.0
2022,3,25,4,0,0,1,0,0,1,5,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,324.0,782.2,915.85,314.15,1230.0
2022,3,18,4,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,37.25,51.04,60.2,14.0,74.2
2022,3,11,4,0,0,1,0,0,1,5,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,90.0,104.38,123.2,26.3,149.5
2022,3,11,4,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,27.15,252.25,295.0,46.0,341.0
2022,3,10,3,0,1,0,0,0,0,3,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,30.61,49.1,57.4,14.0,71.4
2022,3,4,4,0,0,0,0,0,1,4,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,22.2,36.52,43.09,900.0,1900.0
2022,3,4,4,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,6.5,14.7,17.3,5.7,23.0
2022,2,25,4,1,0,0,0,0,0,2,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,39.12,132.01,155.5,56.0,211.5
2022,2,24,3,0,1,0,0,0,1,4,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,79.3,106.1,123.5,41.0,164.5
2022,2,18,4,0,0,0,0,0,1,4,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,5.17,8.42,10.8,670.0,1100.0
2022,2,11,4,0,0,1,0,0,0,2,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,13.32,21.53,21.7,1.8,23.5
2022,2,11,4,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,7.82,21.29,25.15,3.0,28.15
2022,12,23,4,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,6.75,16.8,19.66,3.3,22.96
2022,12,23,4,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,21.0,63.83,74.75,7.5,82.25
2022,12,22,3,0,1,0,0,0,0,3,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,5.1,12.45,14.57,1.0,15.57
2022,12,16,4,0,0,0,0,0,1,6,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,128.8,391.4,477.5,16902.5,17380.0
2022,12,2,4,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2.65,9.9,11.58,3.0,14.58
2022,12,2,4,0,0,1,0,0,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,16.85,25.92,30.35,11.5,41.85
2022,11,25,4,1,0,0,0,0,0,2,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,28.55,68.99,81.41,13.5,94.91
2022,11,25,4,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1.98,2.87,3.36,0.05,3.41
2022,11,18,4,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2.63,10.37,12.15,0.85,13.0
2022,11,18,4,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,3.34,7.7,9.0,0.2,9.2
2022,11,11,4,0,0,1,0,0,1,4,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,10.28,20.2,23.63,8.5,32.13
2022,11,11,4,0,0,0,0,0,1,4,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,42.2,71.51,87.24,6546.76,6634.0
2022,11,4,4,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,2.72,4.76,5.62,0.5,3.68
2022,11,4,4,0,1,0,0,0,0,2,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,17.68,66.57,78.55,5.0,83.55
2022,10,25,1,1,0,0,0,0,0,3,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,56.0,74.7,89.24,7.5,96.74
2022,10,21,4,0,0,1,0,0,0,3,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0.2,0.36,0.42,0.01,0.24
2022,10,21,4,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,4.6,7.63,8.93,1.5,10.43
2022,10,21,4,0,1,0,0,0,0,2,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,17.78,54.99,64.5,20.0,84.5
2022,10,21,4,0,1,0,0,0,0,2,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,15.3,27.47,32.13,9.0,41.13
2022,10,20,3,0,0,0,0,0,1,4,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,23.55,48.69,57.52,2927.48,2985.0
2022,10,5,2,0,0,1,0,0,0,2,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,60.28,74.03,87.0,20.0,107.0
2022,10,5,2,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,7.0,7.75,9.0,1.5,10.5
2022,9,30,4,0,1,0,0,0,1,4,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,101.1,266.54,313.36,175.0,488.36
2022,9,30,4,0,0,0,1,0,1,5,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,30.27,309.64,363.82,44.0,407.82
2022,9,29,3,0,1,0,0,0,0,2,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,14.12,25.02,29.6,6.0,35.6
2022,9,23,4,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,4.3,6.28,6.95,1.15,8.1
2022,9,16,4,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1.04,1.75,2.07,0.25,1.47
2022,9,15,3,0,1,0,0,0,0,2,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,24.28,35.93,41.0,13.5,54.5
2022,9,9,4,1,0,0,0,0,1,5,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,124.49,267.2,315.5,115.5,431.0
2022,9,9,4,0,0,1,0,0,0,2,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,5.66,12.58,14.8,7.0,21.8
2022,9,8,3,0,1,0,0,0,0,2,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,4.71,5.88,6.88,1.0,7.88
2022,9,2,4,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,3.27,4.57,5.35,1.1,6.45
2022,8,31,2,0,1,0,0,0,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,35.68,43.47,50.86,8.0,58.86
2022,8,25,3,0,0,1,0,0,1,5,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,35.42,41.17,48.58,7.6,56.18
2022,8,18,3,0,1,0,0,0,0,2,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,37.76,77.11,90.3,26.9,117.2
2022,8,13,5,0,0,1,0,0,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,10.83,86.75,102.37,15.5,117.87
2022,8,12,4,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,9.8,12.41,14.15,1.0,15.15
2022,8,11,3,1,0,0,0,0,0,3,0,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,37.96,61.36,72.5,61.0,133.5
2022,8,5,4,0,0,1,0,0,1,4,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,17.2,65.49,77.28,17.0,94.28
2022,8,5,4,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,22.8,49.24,58.1,6.5,64.6
2022,8,4,3,0,0,0,0,0,1,4,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.7,3.49,4.12,0.85,0.85
2022,7,29,4,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,5.7,6.47,7.6,1.0,8.6
2022,7,28,3,0,0,0,1,0,1,5,0,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,1,1,53.51,80.14,94.75,5.6,100.35
2022,7,22,4,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,2.3,9.43,11.13,0.8,3.5
2022,7,22,4,1,0,0,0,0,0,3,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,31.75,40.45,47.75,13.0,60.75
2022,7,14,3,0,0,1,0,0,0,2,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,21.98,26.45,30.0,1.5,31.5
2022,7,7,3,0,0,0,0,0,1,5,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,64.8,104.74,125.75,3455.0,6295.0
2022,7,1,4,0,1,0,0,0,0,2,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,7.2,16.9,19.8,2.0,21.8
2022,7,1,4,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,8.2,11.5,13.57,1.0,8.1
2022,7,1,4,0,1,0,0,0,1,4,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,8.7,34.4,40.25,5.0,45.25
2022,6,17,4,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2.49,5.12,6.04,1.3,4.2
2022,6,10,4,0,0,0,0,0,1,4,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,36.15,69.23,83.0,5200.0,8400.0
2022,6,10,4,0,0,0,1,0,1,5,0,1,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,24.15,84.79,96.95,5.8,102.75
2022,6,10,4,0,0,1,0,0,0,3,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,17.2,21.6,25.5,11.0,36.5
2022,6,3,4,1,0,0,0,0,0,3,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,39.4,68.25,80.55,10.0,90.55
2022,6,3,4,0,1,0,0,0,0,3,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,94.65,247.32,289.43,125.0,414.43
2022,6,3,4,0,0,1,0,0,0,3,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,22.64,41.03,45.2,13.0,58.2
2022,5,27,4,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,42.75,67.34,75.1,14.9,90.0
2022,5,27,4,0,0,0,0,0,1,4,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,12.74,41.84,51.04,12199.0,12250.0
2022,5,13,4,0,1,0,0,0,0,2,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,31.3,77.86,90.65,23.35,114.0
2022,5,12,3,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,104.3,137.95,162.0,26.5,188.5
2022,5,6,4,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1.3,7.65,9.03,0.0,3.6
2022,5,6,4,0,0,0,0,0,1,5,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,79.5,131.14,158.7,4500.0,8000.0
2022,4,29,4,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,52.4,56.14,62.25,11.25,73.5
2022,4,28,3,0,1,0,0,0,0,2,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,22.15,41.79,42.5,10.0,52.5
2022,4,14,3,0,0,0,1,0,1,5,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,380.15,859.7,1000.85,214.15,1215.0
2022,4,13,2,0,1,0,0,0,1,4,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,112.3,130.25,151.58,65.0,216.58
2022,4,8,4,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5.97,7.16,8.45,0.7,7.7
2022,3,25,4,0,0,1,0,0,1,5,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,324.0,782.2,915.85,314.15,1230.0
2022,3,18,4,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0.0,0.3,0.35,0.0,0.35
2022,3,17,3,0,0,0,1,0,1,4,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,50.7,76.25,89.2,5.0,94.2
2022,3,11,4,0,0,1,0,0,1,5,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,90.0,104.38,123.2,26.3,149.5
2022,3,10,3,0,1,0,0,0,0,3,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,30.61,49.1,57.4,14.0,71.4
2022,3,4,4,0,0,0,0,0,1,4,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,22.2,36.52,43.09,900.0,1900.0
2022,3,4,4,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,4.45,9.57,11.29,1.0,6.2
2022,3,3,3,0,1,0,0,0,0,2,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,3.2,4.13,4.87,0.0,3.75
2022,2,25,4,1,0,0,0,0,0,2,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,39.12,132.01,155.5,56.0,211.5
2022,2,25,4,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,77.22,112.62,130.5,28.0,158.5
2022,2,24,3,0,1,0,0,0,1,4,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,79.3,106.1,123.5,41.0,164.5
2022,2,18,4,0,0,0,0,0,1,4,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,5.17,8.42,10.8,670.0,1100.0
2022,2,18,4,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.12,0.14,0.17,0.0,0.17
2022,2,12,5,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,9.45,23.31,27.3,3.2,30.5
2022,2,11,4,0,1,0,0,0,0,2,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,4.96,8.84,9.0,1.5,10.5
2022,2,11,4,0,0,1,0,0,0,2,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,13.32,21.53,21.7,1.8,23.5
2022,2,4,4,0,1,0,0,0,0,3,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,6.86,12.98,15.32,0.55,8.5
2022,1,28,4,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0.87,1.48,1.75,0.0,1.02
2022,1,14,4,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,32.2,49.61,58.3,3.5,61.8
2022,12,22,3,0,1,0,0,0,0,3,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,5.1,12.45,14.57,1.0,15.57
2022,12,16,4,0,0,0,0,0,1,6,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,128.8,391.4,477.5,16902.5,17380.0
2022,12,9,4,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3.65,6.46,7.56,1.5,9.06
2022,12,2,4,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2.65,9.9,11.58,3.0,14.58
2022,12,1,3,0,0,0,0,1,0,2,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,4.42,5.33,6.3,5.0,11.3
2022,11,25,4,1,0,0,0,0,0,2,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,28.55,68.99,81.41,13.5,94.91
2022,11,11,4,0,0,1,0,0,1,4,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,10.28,20.2,23.63,8.5,32.13
2022,11,11,4,0,0,0,0,0,1,4,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,42.2,71.51,87.24,6546.76,6634.0
2022,11,4,4,0,1,0,0,0,0,2,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,17.68,66.57,78.55,5.0,83.55
2022,11,4,4,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.6,2.42,2.86,0.0,0.7
2022,10,25,1,1,0,0,0,0,0,3,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,56.0,74.7,89.24,7.5,96.74
2022,10,21,4,0,1,0,0,0,0,2,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,17.78,54.99,64.5,20.0,84.5
2022,10,21,4,0,1,0,0,0,0,2,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,15.3,27.47,32.13,9.0,41.13
2022,10,20,3,0,0,0,0,0,1,4,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,23.55,48.69,57.52,2927.48,2985.0
2022,9,30,4,0,0,0,1,0,1,5,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,30.27,309.64,363.82,44.0,407.82
2022,9,30,4,0,1,0,0,0,1,4,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,101.1,266.54,313.36,175.0,488.36
2022,9,29,3,0,1,0,0,0,0,2,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,14.12,25.02,29.6,6.0,35.6
2022,9,15,3,0,1,0,0,0,0,2,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,24.28,35.93,41.0,13.5,54.5
2022,9,9,4,1,0,0,0,0,1,5,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,124.49,267.2,315.5,115.5,431.0
2022,9,9,4,0,0,1,0,0,0,2,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,5.66,12.58,14.8,7.0,21.8
2022,9,8,3,0,1,0,0,0,0,2,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,4.71,5.88,6.88,1.0,7.88
2022,8,31,2,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,2.27,2.94,3.44,0.5,3.94
2022,8,31,2,0,1,0,0,0,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,35.68,43.47,50.86,8.0,58.86
2022,8,26,4,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1.75,3.3,3.87,0.63,4.5
2022,8,25,3,0,0,1,0,0,1,5,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,35.42,41.17,48.58,7.6,56.18
2022,8,18,3,0,1,0,0,0,0,2,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,37.76,77.11,90.3,26.9,117.2
2022,8,12,4,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,23.65,47.24,55.27,8.5,63.77
2022,8,11,3,1,0,0,0,0,0,3,0,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,37.96,61.36,72.5,61.0,133.5
2022,8,5,4,0,0,1,0,0,1,4,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,17.2,65.49,77.28,17.0,94.28
2022,8,4,3,0,0,0,0,0,1,4,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.7,3.49,4.12,0.85,0.85
2022,7,29,4,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1.6,7.61,8.98,0.2,2.1
2022,7,28,3,0,0,0,1,0,1,5,0,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,1,1,53.51,80.14,94.75,5.6,100.35
2022,7,22,4,1,0,0,0,0,0,3,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,31.75,40.45,47.75,13.0,60.75
2022,7,14,3,0,0,1,0,0,0,2,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,21.98,26.45,30.0,1.5,31.5
